arm,task,lang,n_cmds,n_failed_cmds,fail_rate,n_build_cmds,n_build_failures,build_fail_rate,first_green_build_pos,n_static_err_cmds,n_runtime_err_cmds,static_share,max_same_err_loop,n_loop_cmds,early_fail_frac,late_fail_frac,late_static_errs,n_file_changes,n_unique_files,n_re_edits,n_late_re_edits,churn,n_agent_msgs,output_tokens,sub_src_files,sub_loc,sub_all_files
codex-lang-python,mookid__diffr.2152742,python,32,0,0.0,0,0,,,0,0,,0,0,,,0,4,2,3,1,1.5,9,10547,1,397,2
codex-lang-python,multiprocessio__dsq.c3ae0ba,python,28,3,0.1071,1,0,0.0,0.9286,0,1,0.0,0,0,0.6667,0.0,0,5,2,3,1,1.5,8,12889,1,479,2
codex-lang-python,nachoparker__dutree.44e877d,python,24,1,0.0417,1,0,0.0,0.7917,0,0,,0,0,0.0,0.0,0,5,1,4,1,4.0,8,14224,1,229,2
codex-lang-python,naggie__dstask.ff57396,python,23,1,0.0435,0,0,,,0,0,,0,0,0.0,0.0,0,4,2,3,1,1.5,8,11473,1,521,2
codex-lang-python,nikoladucak__caps-log.2cf2d1e,python,39,3,0.0769,0,0,,,0,0,,0,0,0.3333,0.3333,0,1,2,0,0,0.0,7,7161,1,291,2
codex-lang-python,nikolassv__bartib.6b9b5ce,python,37,4,0.1081,5,1,0.2,0.4595,0,0,,0,0,0.25,0.5,0,6,2,4,2,2.0,13,15331,1,834,2
codex-lang-python,ninja-build__ninja.cc60300,python,24,2,0.0833,0,0,,,0,0,,0,0,0.0,0.5,0,8,2,6,2,3.0,9,15422,1,933,2
codex-lang-python,noborus__ov.b96c2ba,python,43,1,0.0233,1,0,0.0,0.7674,0,0,,0,0,0.0,1.0,0,3,2,2,1,1.0,9,10500,1,429,2
codex-lang-python,noborus__trdsql.d8c5ff6,python,22,1,0.0455,0,0,,,0,0,,0,0,1.0,0.0,0,2,2,1,1,0.5,7,10383,1,498,2
codex-lang-python,nukesor__pueue.8b9d6fe,python,18,0,0.0,0,0,,,0,0,,0,0,,,0,2,2,1,1,0.5,9,14517,1,998,2
codex-lang-python,nuta__nsh.bdd0702,python,35,0,0.0,0,0,,,0,0,,0,0,,,0,4,2,3,1,1.5,9,12098,1,186,2
codex-lang-python,o2sh__onefetch.e5958ce,python,20,1,0.05,0,0,,,0,0,,0,0,0.0,0.0,0,5,2,4,2,2.0,8,11909,1,662,2
codex-lang-python,ogham__dog.721440b,python,25,1,0.04,1,0,0.0,0.88,0,1,0.0,0,0,0.0,0.0,0,3,2,2,1,1.0,12,13715,1,557,2
codex-lang-python,oppiliappan__eva.41ae245,python,21,4,0.1905,0,0,,,0,0,,0,0,0.25,0.25,0,5,2,4,2,2.0,8,8756,1,374,2
codex-lang-python,oppiliappan__statix.e9df54c,python,34,2,0.0588,3,1,0.3333,0.7647,0,0,,0,0,0.5,0.5,0,0,0,0,0,,10,13143,1,263,2
codex-lang-python,orf__gping.26eb5b9,python,27,3,0.1111,1,0,0.0,0.8519,0,0,,0,0,0.6667,0.3333,0,3,2,1,1,0.5,9,7966,1,364,2
codex-lang-python,osgeo__gdal.0847f12,python,23,0,0.0,1,0,0.0,0.9565,0,1,0.0,0,0,,,0,2,2,1,1,0.5,8,13826,1,750,2
codex-lang-python,osgeo__proj.75d455c,python,39,1,0.0256,3,0,0.0,0.6667,0,0,,0,0,0.0,0.0,0,5,2,4,2,2.0,10,15319,1,480,2
codex-lang-python,paradigmxyz__solar.5190d0e,python,25,2,0.08,1,0,0.0,0.92,0,0,,1,0,0.5,0.0,0,4,2,3,1,1.5,8,10561,1,451,2
codex-lang-python,parcel-bundler__lightningcss.aa2ed1e,python,24,0,0.0,0,0,,,0,0,,0,0,,,0,5,2,4,2,2.0,8,13164,1,532,2
codex-lang-python,peco__peco.4e58dad,python,20,1,0.05,0,0,,,0,0,,0,0,0.0,1.0,0,3,2,1,1,0.5,8,8170,1,376,2
codex-lang-python,pemistahl__grex.fa3e8ed,python,20,1,0.05,0,0,,,0,0,,0,0,0.0,0.0,0,5,2,4,2,2.0,11,10954,1,470,2
codex-lang-python,php__php-src.c891263,python,28,4,0.1429,1,0,0.0,0.8929,2,1,0.6667,1,0,0.0,0.25,1,13,2,12,4,6.0,8,15467,1,515,2
codex-lang-python,pier-cli__pier.5e1bde9,python,32,8,0.25,3,1,0.3333,0.8438,0,0,,0,0,0.125,0.25,0,4,2,2,1,1.0,11,12724,1,634,2
codex-lang-python,pls-rs__pls.4e1ae50,python,25,1,0.04,4,0,0.0,0.44,0,0,,0,0,0.0,0.0,0,7,2,5,2,2.5,7,12447,1,540,2
codex-lang-python,psampaz__go-mod-outdated.bb79367,python,21,2,0.0952,0,0,,,0,0,,0,0,0.0,0.5,0,0,0,0,0,,12,9698,1,198,2
codex-lang-python,quinn-rs__quinn.bb359cc,python,27,4,0.1481,0,0,,,0,0,,1,0,0.25,0.0,0,3,3,2,1,0.6667,8,11330,1,600,3
codex-lang-python,raviqqe__muffet.a882908,python,22,2,0.0909,3,0,0.0,0.4545,0,0,,0,0,0.5,0.0,0,6,2,5,2,2.5,9,12260,1,518,2
codex-lang-python,rbakbashev__elfcat.52f8cc7,python,19,0,0.0,1,0,0.0,0.6842,0,0,,0,0,,,0,1,2,0,0,0.0,9,9816,1,501,2
codex-lang-python,rcoh__angle-grinder.9c2fc88,python,31,1,0.0323,0,0,,,0,1,0.0,0,0,0.0,0.0,0,9,2,8,3,4.0,13,13542,1,648,2
codex-lang-python,rhysd__kiro-editor.4157485,python,22,1,0.0455,0,0,,,0,1,0.0,1,0,0.0,0.0,0,3,2,2,1,1.0,8,10288,1,433,2
codex-lang-python,riquito__tuc.16fb471,python,24,2,0.0833,0,0,,,0,0,,0,0,0.0,0.5,0,5,2,3,1,1.5,10,11667,1,390,2
codex-lang-python,robertdavidgraham__masscan.b99d433,python,24,2,0.0833,0,0,,,0,0,,0,0,0.0,1.0,0,3,2,2,1,1.0,8,9202,1,422,2
codex-lang-python,rochacbruno__marmite.7d4bc2d,python,20,1,0.05,1,0,0.0,0.65,0,0,,0,0,0.0,0.0,0,1,2,0,0,0.0,8,12195,1,611,2
codex-lang-python,rs__curlie.5dfcbb1,python,41,3,0.0732,8,1,0.125,0.4146,0,1,0.0,0,0,0.3333,0.6667,0,7,2,6,2,3.0,8,13546,1,269,3
codex-lang-python,rs__jplot.2a54bcc,python,29,2,0.069,0,0,,,2,0,1.0,2,1,0.0,0.0,0,1,2,0,0,0.0,7,7515,1,138,2
codex-lang-python,rust-embedded__svd2rust.1760b5e,python,22,2,0.0909,2,0,0.0,0.5909,0,0,,1,0,0.5,0.0,0,4,2,3,1,1.5,7,13303,1,703,2
codex-lang-python,rust-ethereum__ethabi.b1710ad,python,28,2,0.0714,0,0,,,0,0,,0,0,0.0,1.0,0,6,2,5,2,2.5,10,11419,1,590,2
codex-lang-python,rust-lang__mdbook.37273ba,python,27,3,0.1111,3,1,0.3333,0.6296,0,0,,0,0,0.3333,0.0,0,3,2,2,1,1.0,9,13105,1,710,2
codex-lang-python,rvben__rumdl.2d75c4d,python,26,1,0.0385,2,0,0.0,0.5385,0,0,,0,0,0.0,0.0,0,2,1,1,0,1.0,7,15543,1,463,2
codex-lang-python,samtools__samtools.aa823b5,python,31,0,0.0,1,0,0.0,0.9355,0,0,,0,0,,,0,5,2,4,2,2.0,9,17353,1,937,2
codex-lang-python,sayanarijit__xplr.1751065,python,38,4,0.1053,3,0,0.0,0.7895,0,0,,0,0,0.25,0.75,0,3,2,2,1,1.0,9,10811,1,343,2
codex-lang-python,sclevine__yj.8016400,python,23,2,0.087,0,0,,,0,0,,0,0,0.5,0.0,0,6,2,6,2,3.0,8,13497,1,578,2
codex-lang-python,segmentio__chamber.5f93f5f,python,29,1,0.0345,2,0,0.0,0.7241,0,0,,0,0,0.0,0.0,0,2,2,1,1,0.5,8,13549,1,762,2
codex-lang-python,sharkdp__bat.f822bd0,python,23,0,0.0,0,0,,,0,0,,0,0,,,0,4,2,3,1,1.5,8,11045,1,597,6
codex-lang-python,sharkdp__fd.40d8eb3,python,31,1,0.0323,4,0,0.0,0.5161,0,0,,0,0,1.0,0.0,0,9,2,7,3,3.5,10,15987,1,824,2
codex-lang-python,sharkdp__hexyl.2e26437,python,31,1,0.0323,0,0,,,0,0,,0,0,1.0,0.0,0,2,2,1,1,0.5,7,10083,1,429,2
codex-lang-python,sharkdp__hyperfine.327d5f4,python,35,4,0.1143,0,0,,,0,0,,2,1,0.5,0.25,0,4,2,3,1,1.5,8,11529,1,531,2
codex-lang-python,sharkdp__pastel.b60e899,python,14,1,0.0714,2,0,0.0,0.7143,0,0,,0,0,0.0,0.0,0,0,0,0,0,,6,12066,1,358,2
codex-lang-python,shashwatah__jot.a92aad8,python,16,0,0.0,0,0,,,0,0,,0,0,,,0,3,2,1,1,0.5,8,11620,1,683,2
codex-lang-python,sheepla__pingu.926d475,python,26,1,0.0385,0,0,,,0,0,,0,0,0.0,0.0,0,3,2,2,1,1.0,9,7372,1,232,2
codex-lang-python,sibprogrammer__xq.b89f681,python,24,3,0.125,0,0,,,0,0,,0,0,0.0,0.0,0,5,2,3,1,1.5,8,9817,1,338,2
codex-lang-python,sigoden__argc.04a08f1,python,54,5,0.0926,1,0,0.0,0.7593,0,2,0.0,0,0,0.2,0.2,0,0,0,0,0,,15,19580,1,540,2
codex-lang-python,simeg__eureka.df3796c,python,37,1,0.027,0,0,,,0,0,,0,0,1.0,0.0,0,2,2,2,1,1.0,8,9958,1,262,2
codex-lang-python,sirwart__ripsecrets.34c9e03,python,40,1,0.025,1,0,0.0,0.9,0,0,,0,0,0.0,0.0,0,0,0,0,0,,8,12181,1,337,2
codex-lang-python,sitkevij__hex.61ae69b,python,27,1,0.037,0,0,,,0,0,,0,0,1.0,0.0,0,2,2,1,1,0.5,9,9508,1,305,2
codex-lang-python,skeema__skeema.6a76243,python,31,2,0.0645,1,0,0.0,0.9032,0,0,,0,0,0.5,0.0,0,3,2,2,1,1.0,8,13048,1,549,2
codex-lang-python,sqlite__sqlite.839433d,python,27,3,0.1111,3,0,0.0,0.5185,0,1,0.0,1,0,0.6667,0.0,0,5,2,4,2,2.0,14,20234,1,1082,2
codex-lang-python,sstadick__hck.b66c751,python,30,2,0.0667,0,0,,,0,0,,0,0,0.0,1.0,0,2,2,1,1,0.5,9,8527,1,273,2
codex-lang-python,stacked-git__stgit.430027d,python,19,1,0.0526,1,0,0.0,0.7895,0,0,,0,0,1.0,0.0,0,0,0,0,0,,8,14128,1,675,2
codex-lang-python,stathissideris__ditaa.f2286c4,python,30,2,0.0667,1,0,0.0,0.6333,0,0,,0,0,0.5,0.5,0,3,2,1,1,0.5,9,14367,1,586,2
codex-lang-python,stranger6667__jsonschema.d52e881,python,36,5,0.1389,0,0,,,0,1,0.0,1,0,0.0,0.4,0,6,2,4,2,2.0,12,11302,1,371,2
codex-lang-python,svenstaro__genact.16f96e3,python,30,6,0.2,0,0,,,0,1,0.0,0,0,0.5,0.0,0,1,2,0,0,0.0,7,8507,1,299,2
codex-lang-python,svenstaro__miniserve.8449e8b,python,19,3,0.1579,1,0,0.0,0.6842,0,0,,0,0,0.0,0.3333,0,2,2,1,1,0.5,6,15387,1,1085,2
codex-lang-python,tarka__xcp.5e5b448,python,34,1,0.0294,0,0,,,0,0,,0,0,0.0,0.0,0,4,2,3,1,1.5,10,11349,1,529,2
codex-lang-python,thezoraiz__ascii-image-converter.d05a757,python,25,1,0.04,0,0,,,1,0,1.0,1,0,0.0,1.0,1,4,2,2,1,1.0,8,10296,1,401,2
codex-lang-python,tinycc__tinycc.9b8765d,python,20,1,0.05,2,0,0.0,0.5,0,0,,0,0,0.0,0.0,0,4,2,3,1,1.5,7,9679,1,408,2
codex-lang-python,tomarrell__wrapcheck.c058da1,python,16,0,0.0,0,0,,,0,0,,0,0,,,0,2,2,1,1,0.5,8,8110,1,449,2
codex-lang-python,tomnomnom__gron.88a6234,python,32,2,0.0625,0,0,,,0,0,,0,0,0.0,0.5,0,4,2,3,1,1.5,12,9619,1,403,2
codex-lang-python,trasta298__keifu.3331426,python,28,4,0.1429,3,1,0.3333,0.75,0,0,,0,0,0.0,0.25,0,3,2,2,1,1.0,9,8014,1,298,2
codex-lang-python,tree-sitter__tree-sitter.5e23cca,python,39,0,0.0,0,0,,,0,0,,0,0,,,0,6,2,4,2,2.0,8,15845,1,860,2
codex-lang-python,tstack__lnav.ee34494,python,24,1,0.0417,0,0,,,0,0,,0,0,0.0,1.0,0,2,2,1,1,0.5,10,9461,1,468,2
codex-lang-python,tukaani-project__xz.1007bf0,python,35,2,0.0571,1,0,0.0,0.8,0,1,0.0,0,0,0.0,0.0,0,7,2,6,2,3.0,19,14289,1,436,2
codex-lang-python,typst__typst.88356d0,python,30,1,0.0333,1,0,0.0,0.6667,0,0,,0,0,0.0,1.0,0,4,2,3,1,1.5,9,12012,1,606,2
codex-lang-python,unhappychoice__gittype.34b72d0,python,34,2,0.0588,1,0,0.0,0.9412,0,0,,0,0,0.0,1.0,0,3,2,2,1,1.0,9,11200,1,545,2
codex-lang-python,universal-ctags__ctags.243595e,python,21,2,0.0952,1,0,0.0,0.9048,1,0,1.0,1,0,0.5,0.5,1,3,2,2,1,1.0,7,13634,1,626,2
codex-lang-python,wfxr__code-minimap.0ddeea5,python,55,12,0.2182,2,0,0.0,0.3818,1,0,1.0,1,0,0.0833,0.5,0,0,0,0,0,,10,23838,1,302,2
codex-lang-python,wfxr__csview.8ac4de0,python,40,1,0.025,1,0,0.0,0.975,0,0,,0,0,0.0,0.0,0,4,2,4,2,2.0,9,14433,1,369,2
codex-lang-python,wgunderwood__tex-fmt.3f1aef6,python,42,0,0.0,0,0,,,0,0,,0,0,,,0,10,2,9,3,4.5,7,17637,1,447,2
codex-lang-python,wintermute-cell__ngrrram.8ea13c3,python,34,1,0.0294,1,0,0.0,0.8235,0,0,,0,0,0.0,0.0,0,4,2,3,1,1.5,8,11301,1,318,2
codex-lang-python,xampprocky__tokei.505d648,python,19,2,0.1053,1,0,0.0,0.4737,0,1,0.0,1,0,0.0,0.5,0,6,2,4,2,2.0,9,12099,1,588,2
codex-lang-python,xorg62__tty-clock.f2f847c,python,24,2,0.0833,1,0,0.0,0.8333,0,0,,0,0,0.5,0.0,0,2,2,1,1,0.5,8,6780,1,337,2
codex-lang-python,y2z__monolith.8702e66,python,13,1,0.0769,0,0,,,0,0,,0,0,0.0,0.0,0,2,1,1,0,1.0,8,9345,1,430,2
codex-lang-python,yaa110__nomino.f892499,python,32,2,0.0625,0,0,,,0,0,,0,0,0.0,0.5,0,3,2,2,1,1.0,10,10968,1,332,2
codex-lang-python,yassinebridi__serpl.c48a9d7,python,36,1,0.0278,0,0,,,0,0,,0,0,0.0,0.0,0,1,2,0,0,0.0,7,6339,1,246,2
codex-lang-python,yoav-lavi__melody.f4af9b4,python,26,4,0.1538,0,0,,,0,0,,0,0,0.0,0.5,0,4,2,3,1,1.5,6,11658,1,441,2
codex-lang-python,ys-l__flamelens.0b4dc33,python,30,1,0.0333,0,0,,,0,0,,0,0,0.0,1.0,0,3,2,2,1,1.0,9,6287,1,184,2
codex-lang-python,zevv__duc.a58fa4e,python,27,2,0.0741,3,0,0.0,0.6667,0,1,0.0,1,0,0.0,0.5,0,4,2,2,1,1.0,8,15455,1,618,2
codex-lang-python,zk-org__zk.10d93d5,python,26,6,0.2308,3,2,0.6667,0.8846,0,0,,0,0,0.3333,0.3333,0,4,3,2,1,0.6667,12,11457,1,611,2
codex-lang-ruby,abishekvashok__cmatrix.5c082c6,ruby,34,2,0.0588,1,0,0.0,0.5,0,1,0.0,0,0,0.0,0.0,0,7,2,6,2,3.0,15,11314,1,349,2
codex-lang-ruby,agourlay__zip-password-finder.704700d,ruby,9,1,0.1111,0,0,,,0,0,,0,0,1.0,0.0,0,0,0,0,0,,2,0,0,0,0
codex-lang-ruby,ajeetdsouza__zoxide.67ca1bc,ruby,46,2,0.0435,0,0,,,0,0,,0,0,0.5,0.0,0,2,2,1,1,0.5,8,14943,1,554,2
codex-lang-ruby,alecthomas__chroma.8d04def,ruby,27,2,0.0741,4,1,0.25,0.5926,0,3,0.0,0,0,0.0,0.0,0,0,0,0,0,,13,12803,1,366,2
codex-lang-ruby,alexpovel__srgn.89f943b,ruby,24,2,0.0833,4,2,0.5,0.6667,0,1,0.0,0,0,0.0,0.0,0,10,2,9,3,4.5,10,14253,1,590,2
codex-lang-ruby,altdesktop__i3-style.f93821b,ruby,36,2,0.0556,2,1,0.5,0.75,0,0,,0,0,0.0,0.5,0,5,2,4,2,2.0,7,13071,1,391,2
codex-lang-ruby,ammarabouzor__tui-journal.2b4540d,ruby,44,3,0.0682,0,0,,,0,1,0.0,0,0,0.3333,0.0,0,6,2,4,2,2.0,8,11955,1,490,2
codex-lang-ruby,anordal__shellharden.6a6ffd4,ruby,24,2,0.0833,2,0,0.0,0.5417,0,0,,0,0,0.5,0.0,0,1,1,0,0,0.0,9,9171,1,422,2
codex-lang-ruby,antonmedv__fx.86d0d34,ruby,42,7,0.1667,1,0,0.0,0.4762,3,4,0.4286,1,0,0.1429,0.0,0,8,1,7,2,7.0,15,14631,1,389,2
codex-lang-ruby,antonmedv__walk.bf802ef,ruby,36,6,0.1667,0,0,,,0,1,0.0,0,0,0.1667,0.1667,0,4,1,3,1,3.0,8,11424,1,363,2
codex-lang-ruby,ariga__atlas.6d81150,ruby,33,2,0.0606,1,0,0.0,0.6667,0,2,0.0,0,0,0.0,1.0,0,6,2,4,2,2.0,9,10884,1,459,2
codex-lang-ruby,arq5x__bedtools2.dd57059,ruby,20,2,0.1,5,2,0.4,0.5,0,1,0.0,0,0,0.0,0.0,0,7,2,6,2,3.0,11,14884,1,696,2
codex-lang-ruby,arthursonzogni__json-tui.17a22b6,ruby,37,3,0.0811,0,0,,,0,3,0.0,0,0,0.6667,0.0,0,4,2,3,1,1.5,9,9238,1,269,2
codex-lang-ruby,ast-grep__ast-grep.dde0fe0,ruby,42,3,0.0714,0,0,,,0,1,0.0,0,0,0.0,0.0,0,7,2,5,2,2.5,7,12273,1,460,2
codex-lang-ruby,astaxie__bat.17d1080,ruby,23,0,0.0,0,0,,,0,3,0.0,0,0,,,0,5,3,4,2,1.3333,9,13432,1,310,3
codex-lang-ruby,astro__deadnix.d590041,ruby,32,2,0.0625,0,0,,,0,1,0.0,0,0,0.0,0.0,0,0,0,0,0,,8,12657,1,406,2
codex-lang-ruby,axodotdev__oranda.27d60c7,ruby,39,12,0.3077,0,0,,,0,3,0.0,1,0,0.0833,0.1667,0,3,2,2,1,1.0,9,13119,1,554,2
codex-lang-ruby,bellard__quickjs.d7ae12a,ruby,32,4,0.125,0,0,,,2,1,0.6667,1,0,0.5,0.25,2,6,2,5,2,2.5,12,12171,1,500,2
codex-lang-ruby,bensadeh__tailspin.6278437,ruby,25,2,0.08,2,2,1.0,,0,0,,0,0,0.0,0.5,0,3,2,2,1,1.0,9,8585,1,313,2
codex-lang-ruby,blacknon__hwatch.edfcb62,ruby,49,1,0.0204,2,0,0.0,0.6531,0,4,0.0,0,0,0.0,1.0,0,5,2,3,1,1.5,8,9405,1,304,2
codex-lang-ruby,blake3-team__blake3.15e83a5,ruby,28,3,0.1071,0,0,,,0,1,0.0,1,0,0.0,0.3333,0,2,2,1,1,0.5,10,13150,1,540,2
codex-lang-ruby,bootandy__dust.62bf1e1,ruby,44,7,0.1591,7,3,0.4286,0.5909,0,3,0.0,0,0,0.2857,0.1429,0,7,2,5,2,2.5,12,13943,1,671,2
codex-lang-ruby,boyter__scc.515f91c,ruby,49,6,0.1224,7,4,0.5714,0.5918,1,4,0.2,0,0,0.0,0.3333,0,7,1,6,2,6.0,9,18554,1,1163,3
codex-lang-ruby,brocode__fblog.3b54330,ruby,34,2,0.0588,0,0,,,0,1,0.0,0,0,0.5,0.0,0,11,2,10,4,5.0,10,14322,1,397,2
codex-lang-ruby,burntsushi__ripgrep.3b7fd44,ruby,16,1,0.0625,0,0,,,0,1,0.0,0,0,0.0,0.0,0,8,2,7,3,3.5,10,13508,1,640,2
codex-lang-ruby,burntsushi__xsv.f430466,ruby,16,1,0.0625,0,0,,,0,1,0.0,0,0,0.0,0.0,0,4,2,2,1,1.0,9,10765,1,642,2
codex-lang-ruby,byron__dua-cli.8570c15,ruby,23,2,0.087,0,0,,,0,0,,1,0,0.0,0.0,0,0,0,0,0,,11,12278,1,201,2
codex-lang-ruby,canop__broot.d6c798e,ruby,40,4,0.1,2,0,0.0,0.775,0,2,0.0,0,0,0.0,0.25,0,3,2,2,1,1.0,11,10264,1,412,13
codex-lang-ruby,canop__rhit.ae90bcb,ruby,24,4,0.1667,6,4,0.6667,0.7083,0,3,0.0,0,0,0.0,0.25,0,9,3,8,3,2.6667,8,13588,1,574,3
codex-lang-ruby,cheat__cheat.b8098dc,ruby,23,1,0.0435,2,0,0.0,0.5217,0,0,,0,0,0.0,0.0,0,4,2,3,1,1.5,9,11024,1,478,2
codex-lang-ruby,chirlu__sox.42b3557,ruby,16,0,0.0,4,0,0.0,0.6875,1,0,1.0,0,0,,,1,5,2,4,2,2.0,7,14047,1,762,2
codex-lang-ruby,chmln__handlr.90e78ba,ruby,39,4,0.1026,0,0,,,0,2,0.0,0,0,0.25,0.25,0,5,2,4,2,2.0,9,12754,1,392,2
codex-lang-ruby,chmln__sd.87d1ba5,ruby,28,3,0.1071,0,0,,,0,0,,0,0,0.3333,0.6667,0,3,2,2,1,1.0,6,7993,1,323,2
codex-lang-ruby,clog-tool__clog-cli.7066cba,ruby,40,10,0.25,0,0,,,0,3,0.0,0,0,0.3,0.5,0,6,2,5,2,2.5,8,12468,1,385,2
codex-lang-ruby,cmatsuoka__figlet.202a0a8,ruby,47,4,0.0851,4,1,0.25,0.3191,0,0,,0,0,0.5,0.25,0,17,2,15,5,7.5,12,22851,1,466,59
codex-lang-ruby,codesnap-rs__codesnap.f81e4f3,ruby,31,4,0.129,2,2,1.0,,0,2,0.0,0,0,0.25,0.0,0,4,2,3,1,1.5,9,11876,1,483,2
codex-lang-ruby,cordx56__rustowl.655bc5c,ruby,34,3,0.0882,3,2,0.6667,0.8235,0,1,0.0,0,0,0.0,1.0,0,4,2,3,1,1.5,9,9587,1,350,2
codex-lang-ruby,crowdagger__crowbook.ea214d7,ruby,34,2,0.0588,2,0,0.0,0.8529,0,1,0.0,0,0,0.0,1.0,0,4,2,3,1,1.5,11,14995,1,764,2
codex-lang-ruby,cslarsen__jp2a.61d205f,ruby,39,5,0.1282,1,0,0.0,0.9487,1,1,0.5,0,0,0.2,0.4,1,5,1,4,1,4.0,8,14475,2,418,3
codex-lang-ruby,cweill__gotests.2a672c5,ruby,27,5,0.1852,1,0,0.0,0.8889,0,2,0.0,2,1,0.0,0.0,0,7,2,6,2,3.0,9,14404,1,594,2
codex-lang-ruby,dalance__amber.69a0f52,ruby,34,0,0.0,1,0,0.0,0.9118,0,0,,0,0,,,0,2,2,1,1,0.5,9,10055,1,410,2
codex-lang-ruby,dandavison__delta.acd758f,ruby,22,2,0.0909,3,2,0.6667,0.8636,0,1,0.0,0,0,0.0,1.0,0,3,3,3,2,1.0,7,8820,1,441,3
codex-lang-ruby,danmar__cppcheck.0a5b103,ruby,22,5,0.2273,3,3,1.0,,0,2,0.0,1,0,0.2,0.2,0,6,2,5,2,2.5,10,12461,1,616,2
codex-lang-ruby,direnv__direnv.02040c7,ruby,29,1,0.0345,3,1,0.3333,0.6897,0,2,0.0,0,0,0.0,0.0,0,5,2,4,2,2.0,11,12587,1,450,2
codex-lang-ruby,doxygen__doxygen.966d98e,ruby,39,1,0.0256,1,0,0.0,0.9231,0,0,,1,0,1.0,0.0,0,4,2,2,1,1.0,8,13771,1,478,14
codex-lang-ruby,drew-alleman__datasurgeon.d257cee,ruby,24,3,0.125,3,0,0.0,0.4167,0,0,,0,0,0.3333,0.0,0,6,2,4,2,2.0,9,11236,1,254,2
codex-lang-ruby,ducaale__xh.4a6e44f,ruby,29,5,0.1724,0,0,,,0,2,0.0,0,0,0.0,0.2,0,3,2,2,1,1.0,10,13024,1,541,2
codex-lang-ruby,duckdb__duckdb.bdb65ec,ruby,30,5,0.1667,3,1,0.3333,0.6333,0,3,0.0,0,0,0.4,0.4,0,7,2,6,2,3.0,11,16179,1,732,2
codex-lang-ruby,dundee__gdu.ede21d2,ruby,35,4,0.1143,3,1,0.3333,0.3429,0,6,0.0,0,0,0.5,0.0,0,9,2,7,3,3.5,8,19870,1,411,2
codex-lang-ruby,ecumene__rust-sloth.051c559,ruby,24,4,0.1667,2,1,0.5,0.7083,0,0,,0,0,0.0,0.0,0,1,2,0,0,0.0,8,8385,1,341,2
codex-lang-ruby,ekzhang__bore.8e059cd,ruby,45,9,0.2,0,0,,,0,2,0.0,0,0,0.0,0.5556,0,4,2,3,1,1.5,10,14412,1,461,2
codex-lang-ruby,eliukblau__pixterm.1a93fd5,ruby,19,2,0.1053,4,1,0.25,0.6316,0,2,0.0,0,0,0.5,0.0,0,3,2,3,1,1.5,8,10700,1,451,3
codex-lang-ruby,elkowar__pipr.fae0b17,ruby,35,1,0.0286,4,1,0.25,0.8,0,1,0.0,0,0,0.0,1.0,0,0,0,0,0,,10,7079,1,208,2
codex-lang-ruby,epistates__treemd.825c6dd,ruby,29,1,0.0345,0,0,,,0,1,0.0,0,0,0.0,1.0,0,4,2,3,1,1.5,8,10777,1,540,2
codex-lang-ruby,eradman__entr.8e2e8b4,ruby,28,4,0.1429,2,1,0.5,0.7143,0,0,,0,0,0.0,0.0,0,3,2,2,1,1.0,8,7186,1,264,2
codex-lang-ruby,esubaalew__run.0fb9dec,ruby,52,2,0.0385,1,0,0.0,0.7115,0,1,0.0,0,0,0.0,1.0,0,4,2,3,1,1.5,7,9006,1,267,2
codex-lang-ruby,eudoxia0__hashcards.48aa136,ruby,34,1,0.0294,0,0,,,0,1,0.0,0,0,0.0,0.0,0,7,2,5,2,2.5,8,12630,1,512,2
codex-lang-ruby,facebook__zstd.1168da0,ruby,37,9,0.2432,0,0,,,0,2,0.0,1,0,0.3333,0.2222,0,0,0,0,0,,19,12293,1,382,2
codex-lang-ruby,facebookresearch__fasttext.1142dc4,ruby,21,4,0.1905,2,1,0.5,0.6667,0,1,0.0,0,0,0.0,0.25,0,5,2,3,1,1.5,12,10659,1,524,2
codex-lang-ruby,ffmpeg__ffmpeg.360a402,ruby,41,2,0.0488,4,1,0.25,0.4878,0,0,,0,0,0.0,0.5,0,3,2,2,1,1.0,14,13028,1,504,2
codex-lang-ruby,filosottile__age.706dfc1,ruby,33,6,0.1818,4,0,0.0,0.6667,0,4,0.0,0,0,0.1667,0.3333,0,0,0,0,0,,10,15323,1,546,2
codex-lang-ruby,foriequal0__git-trim.07c2f50,ruby,26,0,0.0,1,0,0.0,0.8077,0,2,0.0,0,0,,,0,7,2,5,2,2.5,7,12546,1,433,2
codex-lang-ruby,gabotechs__dep-tree.60a95a2,ruby,27,2,0.0741,5,2,0.4,0.7037,0,1,0.0,0,0,0.0,0.0,0,4,2,3,1,1.5,8,12383,1,548,2
codex-lang-ruby,ggreer__the_silver_searcher.a61f178,ruby,23,2,0.087,3,1,0.3333,0.8261,0,1,0.0,0,0,0.0,0.0,0,11,2,10,4,5.0,10,19203,1,657,2
codex-lang-ruby,git-bahn__git-graph.87b4473,ruby,23,1,0.0435,1,0,0.0,0.9565,0,0,,0,0,0.0,1.0,0,4,2,3,1,1.5,9,12233,1,405,2
codex-lang-ruby,go-critic__go-critic.9aea378,ruby,24,1,0.0417,0,0,,,0,0,,0,0,0.0,1.0,0,2,2,1,1,0.5,7,10662,1,425,2
