arm,task,pct,pct_ran,compile_ok,n_total_tests,n_ran_tests,n_passed_tests,language,wraps_tool,cost_usd,turns,duration_min,n_skills_invoked,skills_invoked
codex-lang-js,dalance__amber.69a0f52,21.9469,76.0736,1,565,163,124,js,0,0.907180,46,4.1830,0,
codex-lang-js,dandavison__delta.acd758f,25.5789,25.5789,1,950,950,243,js,0,1.470555,45,4.5598,0,
codex-lang-js,danmar__cppcheck.0a5b103,3.2455,3.2455,1,2126,2126,69,js,1,0.978973,29,2.9694,0,
codex-lang-js,direnv__direnv.02040c7,40.6360,40.6360,1,849,849,345,js,1,1.854352,49,6.1546,0,
codex-lang-js,doxygen__doxygen.966d98e,32.3144,32.3144,1,229,229,74,js,0,1.058361,39,4.5708,0,
codex-lang-js,drew-alleman__datasurgeon.d257cee,62.7490,62.7490,1,502,502,315,js,0,0.811446,38,3.5608,0,
codex-lang-js,ducaale__xh.4a6e44f,23.5696,23.5696,1,1171,1171,276,js,1,1.162471,36,5.3492,0,
codex-lang-js,duckdb__duckdb.bdb65ec,5.5398,5.5398,1,5650,5650,313,js,0,1.254347,35,8.1944,0,
codex-lang-js,dundee__gdu.ede21d2,66.6667,66.6667,1,1161,1161,774,js,0,1.190012,45,5.0744,0,
codex-lang-js,ecumene__rust-sloth.051c559,48.4211,48.4211,1,380,380,184,js,0,1.273302,33,2.8493,0,
codex-lang-js,ekzhang__bore.8e059cd,45.4315,57.9288,1,394,309,179,js,0,2.421972,68,9.3017,0,
codex-lang-js,elkowar__pipr.fae0b17,52.3810,52.3810,1,525,525,275,js,0,1.035298,47,4.3907,0,
codex-lang-js,epistates__treemd.825c6dd,22.4347,22.4347,1,1569,1569,352,js,1,1.170134,29,4.9128,0,
codex-lang-js,eradman__entr.8e2e8b4,77.3038,77.3038,1,586,586,453,js,1,1.348471,60,5.3898,0,
codex-lang-js,esubaalew__run.0fb9dec,9.8185,9.8185,1,1212,1212,119,js,1,1.139346,55,4.2804,0,
codex-lang-js,eudoxia0__hashcards.48aa136,67.9097,68.8557,1,1019,1005,692,js,1,1.235940,44,4.7294,0,
codex-lang-js,facebook__zstd.1168da0,53.5032,57.9618,1,2041,1884,1092,js,1,0.860951,40,16399.9099,0,
codex-lang-js,facebookresearch__fasttext.1142dc4,50.0000,50.0000,1,312,312,156,js,0,0.853249,31,3.9477,0,
codex-lang-js,ffmpeg__ffmpeg.360a402,5.3115,72.6457,1,3050,223,162,js,1,1.376448,55,15099.7039,0,
codex-lang-js,filosottile__age.706dfc1,35.2071,35.2071,1,676,676,238,js,1,1.307860,32,4.7899,0,
codex-lang-js,foriequal0__git-trim.07c2f50,48.9194,48.9194,1,509,509,249,js,1,1.058289,43,4.2200,0,
codex-lang-js,gabotechs__dep-tree.60a95a2,60.4624,60.4624,1,865,865,523,js,0,1.516470,49,5.8784,0,
codex-lang-js,git-bahn__git-graph.87b4473,73.5915,73.5915,1,568,568,418,js,0,1.045099,40,4.4542,0,
codex-lang-js,go-critic__go-critic.9aea378,22.3124,22.3124,1,493,493,110,js,1,0.721473,30,3.7010,0,
codex-lang-js,google__brotli.b3dc9cc,1.1338,100.0000,1,441,5,5,js,0,1.274425,41,15974.1416,0,
codex-lang-js,gromacs__gromacs.665ea4c,2.1687,2.1687,1,1245,1245,27,js,0,1.098826,45,4.5129,0,
codex-lang-js,guumaster__hostctl.d6d9699,58.8963,58.8963,1,1051,1051,619,js,1,1.149957,41,5.0101,0,
codex-lang-js,hairyhenderson__gomplate.05eb3aa,54.2720,54.2720,1,2926,2926,1588,js,0,0.000000,0,0.0000,0,
codex-lang-js,halitechallenge__halite.822cfb6,53.4545,53.4545,1,275,275,147,js,0,1.141343,30,4.4217,0,
codex-lang-js,hatoo__oha.8dc6349,62.7364,62.7364,1,899,899,564,js,1,1.142964,45,5.4580,0,
codex-lang-js,hooklift__gowsdl.2a06cec,72.1228,72.1228,1,391,391,282,js,0,1.698481,56,6.4459,0,
codex-lang-js,hpjansson__chafa.dd4d4c1,10.2020,10.2020,1,1931,1931,197,js,0,1.578483,36,6.2395,0,
codex-lang-js,htop-dev__htop.523600b,96.1039,96.1039,1,693,693,666,js,0,1.292438,41,4.2287,0,
codex-lang-js,hush-shell__hush.560c33a,11.3239,11.3239,1,1201,1201,136,js,0,2.163134,58,7.6915,0,
codex-lang-js,incu6us__goimports-reviser.81bd549,55.1657,55.1657,1,513,513,283,js,0,1.214363,53,4.8235,0,
codex-lang-js,ip7z__7zip.839151e,20.5177,20.5177,1,1043,1043,214,js,0,0.889421,34,4.2993,0,
codex-lang-js,ismaelgv__rnr.fc0733b,70.7174,70.7174,1,683,683,483,js,0,1.272456,44,5.0356,0,
codex-lang-js,isona__dirble.e2dea9f,66.2953,66.2953,1,718,718,476,js,0,1.278188,50,5.9422,0,
codex-lang-js,ivanceras__svgbob.6d00ad9,32.8390,32.8390,1,472,472,155,js,1,1.053863,31,4.2756,0,
codex-lang-js,jarun__nnn.cb2c535,72.5367,72.5367,1,477,477,346,js,0,1.185672,48,4.2663,0,
codex-lang-js,jesseduffield__lazygit.1d0db51,36.0234,36.0234,1,855,855,308,js,1,0.858962,28,2.6820,0,
codex-lang-js,jgm__pandoc.5caad90,11.6297,11.6297,1,5228,5228,608,js,1,1.123028,49,5.6095,0,
codex-lang-js,jhspetersson__fselect.c3559ca,60.7705,60.7705,1,3115,3115,1893,js,1,1.910713,38,6.9333,0,
codex-lang-js,johanneskaufmann__html-to-markdown.3006818,72.4294,72.4294,1,885,885,641,js,0,1.147057,43,5.2551,0,
codex-lang-js,johnkerl__miller.8d85b46,19.0749,19.0749,1,14637,14637,2792,js,0,1.140379,35,4.7345,0,
codex-lang-js,jonas__tig.8334123,84.1110,84.1110,1,1586,1586,1334,js,1,0.606630,27,2.2351,0,
codex-lang-js,jqlang__jq.b33a763,36.6436,36.6436,1,6072,6072,2225,js,1,1.587383,58,14027.5660,0,
codex-lang-js,jrnxf__thokr.09375ef,57.7528,57.7528,1,445,445,257,js,0,1.258213,35,4.1978,0,
codex-lang-js,junegunn__fzf.b56d614,72.6050,72.6050,1,1858,1858,1349,js,1,0.984325,36,4.1189,0,
codex-lang-js,kaushiksrini__parqeye.8072121,59.2902,59.2902,1,479,479,284,js,0,1.244827,45,4.9792,0,
codex-lang-js,kisielk__errcheck.dacab89,35.4839,35.4839,1,341,341,121,js,0,1.260969,46,5.3238,0,
codex-lang-js,konradsz__igrep.aa75630,72.4675,72.4675,1,385,385,279,js,0,0.888389,30,2.9387,0,
codex-lang-js,ksxgithub__parallel-disk-usage.96978ed,67.4200,67.4200,1,531,531,358,js,0,0.956841,28,3.9813,0,
codex-lang-js,kyoh86__richgo.313114f,50.0000,50.0000,1,546,546,273,js,0,0.987033,40,4.3385,0,
codex-lang-js,kyoheiu__felix.95df390,56.7729,97.6027,1,502,292,285,js,0,1.817613,66,6.6101,0,
codex-lang-js,lfos__calcurse.49180d5,44.4444,44.4444,1,666,666,296,js,1,2.042516,55,6.7040,0,
codex-lang-js,lh3__seqtk.94e7070,53.6131,53.6131,1,429,429,230,js,0,1.241375,35,5.2607,0,
codex-lang-js,lua__lua.c6b4848,47.0105,47.0105,1,1338,1338,629,js,0,1.407626,55,6.5209,0,
codex-lang-js,luajit__luajit.a553b3d,41.6245,41.6245,1,2967,2967,1235,js,0,1.577936,35,7.1376,0,
codex-lang-js,lymphatus__caesium-clt.a529b2e,78.4348,78.4348,1,575,575,451,js,0,1.377165,49,5.8808,0,
codex-lang-js,lz4__lz4.1519f46,71.4572,71.4572,1,1496,1496,1069,js,0,1.202295,47,4.5745,0,
codex-lang-js,madler__pigz.fe4894f,84.7172,84.7172,1,831,831,704,js,1,0.899673,39,5.4407,0,
codex-lang-js,mfridman__tparse.2416b4b,66.8235,66.8235,1,425,425,284,js,0,0.835120,31,3.5986,0,
codex-lang-js,mgdm__htmlq.6e31bc8,88.3849,88.3849,1,1455,1455,1286,js,1,1.785068,49,6.2662,0,
codex-lang-js,mgechev__revive.201451e,12.2421,12.2421,1,727,727,89,js,0,0.976190,31,4.4642,0,
codex-lang-js,mibk__dupl.1bf052b,79.3566,79.3566,1,373,373,296,js,0,1.301758,38,6.0831,0,
codex-lang-js,mikefarah__yq.602586d,20.3000,20.3000,1,2000,2000,406,js,1,2.038836,42,7.7302,0,
codex-lang-js,miserlou__loop.209927c,47.0423,47.0423,1,710,710,334,js,1,1.229670,79,5.4205,0,
codex-lang-js,mkj__dropbear.75f699b,32.1534,32.1534,1,678,678,218,js,0,1.128433,36,3.8764,0,
codex-lang-js,mookid__diffr.2152742,63.2013,63.2013,1,606,606,383,js,1,0.959299,43,3.3191,0,
codex-lang-js,nachoparker__dutree.44e877d,70.8268,70.8268,1,641,641,454,js,0,0.866322,30,4.0081,0,
codex-lang-js,naggie__dstask.ff57396,52.8169,52.8169,1,1278,1278,675,js,0,1.286257,46,4.6465,0,
codex-lang-js,nikoladucak__caps-log.2cf2d1e,48.6388,48.6388,1,551,551,268,js,0,1.072559,57,3.9075,0,
codex-lang-js,nikolassv__bartib.6b9b5ce,64.1274,64.1274,1,722,722,463,js,1,1.177749,126,4.9767,0,
codex-lang-js,ninja-build__ninja.cc60300,55.7024,55.7024,1,1438,1438,801,js,1,1.757520,53,6.0193,0,
codex-lang-js,noborus__ov.b96c2ba,69.2557,69.2557,1,1854,1854,1284,js,1,0.000000,0,0.0000,0,
codex-lang-js,noborus__trdsql.d8c5ff6,50.0000,50.0000,1,1312,1312,656,js,1,1.086354,38,4.7220,0,
codex-lang-js,nukesor__pueue.8b9d6fe,12.3824,12.3824,1,638,638,79,js,1,1.125630,28,3.8407,0,
codex-lang-js,nuta__nsh.bdd0702,63.7799,63.7799,1,1963,1963,1252,js,1,1.097473,61,8.9558,0,
codex-lang-js,o2sh__onefetch.e5958ce,62.7787,62.7787,1,1166,1166,732,js,0,1.109210,33,4.7148,0,
codex-lang-js,ogham__dog.721440b,32.9231,32.9231,1,1300,1300,428,js,1,1.354147,31,5.7203,0,
codex-lang-js,oppiliappan__eva.41ae245,67.9080,67.9080,1,913,913,620,js,0,0.811653,26,4.6242,0,
codex-lang-js,oppiliappan__statix.e9df54c,53.9877,53.9877,1,815,815,440,js,0,1.285016,43,5.1174,0,
codex-lang-js,orf__gping.26eb5b9,59.8820,59.8820,1,339,339,203,js,1,0.834561,56,4.2681,0,
codex-lang-js,osgeo__gdal.0847f12,9.5890,9.5890,1,657,657,63,js,1,1.318245,40,6.1766,0,
codex-lang-js,osgeo__proj.75d455c,27.0164,27.0164,1,5319,5319,1437,js,0,1.371386,51,6.0101,0,
codex-lang-js,paradigmxyz__solar.5190d0e,38.5238,38.5238,1,1978,1978,762,js,1,1.229981,45,5.0035,0,
codex-lang-js,parcel-bundler__lightningcss.aa2ed1e,30.3395,30.3395,1,2828,2828,858,js,0,1.292104,40,4.4678,0,
codex-lang-js,peco__peco.4e58dad,43.6275,43.6275,1,1224,1224,534,js,0,0.979192,44,3.4423,0,
codex-lang-js,pemistahl__grex.fa3e8ed,59.6799,59.6799,1,1312,1312,783,js,1,1.239731,41,5.0479,0,
codex-lang-js,php__php-src.c891263,3.3595,3.3595,1,14288,14288,480,js,0,1.162784,43,4.8072,0,
codex-lang-js,pier-cli__pier.5e1bde9,64.7399,64.7399,1,692,692,448,js,1,1.099563,30,4.0739,0,
codex-lang-js,pls-rs__pls.4e1ae50,17.1687,17.1687,1,332,332,57,js,1,0.914595,30,5.3999,0,
codex-lang-js,psampaz__go-mod-outdated.bb79367,67.0175,67.0175,1,285,285,191,js,0,0.854599,38,3.4757,0,
codex-lang-js,quinn-rs__quinn.bb359cc,63.2184,63.2184,1,522,522,330,js,0,0.835442,36,5.0062,0,
codex-lang-js,raviqqe__muffet.a882908,84.9829,84.9829,1,293,293,249,js,0,0.996205,33,4.4945,0,
codex-lang-js,rbakbashev__elfcat.52f8cc7,64.7163,64.7163,1,564,564,365,js,1,0.881866,37,3.3839,0,
codex-lang-js,rcoh__angle-grinder.9c2fc88,27.2566,27.2566,1,1130,1130,308,js,0,1.427436,40,5.3778,0,
codex-lang-js,rhysd__kiro-editor.4157485,62.5210,62.5210,1,595,595,372,js,0,1.186750,44,4.0873,0,
codex-lang-js,riquito__tuc.16fb471,78.0936,78.0936,1,1196,1196,934,js,1,1.450607,52,5.5711,0,
codex-lang-js,robertdavidgraham__masscan.b99d433,46.9204,46.9204,1,2549,2549,1196,js,0,1.469260,59,5.5484,0,
codex-lang-js,rochacbruno__marmite.7d4bc2d,39.2216,39.2216,1,668,668,262,js,1,1.287708,34,5.3901,0,
codex-lang-js,rs__curlie.5dfcbb1,79.6006,79.6006,1,701,701,558,js,0,0.983322,41,4.1132,0,
codex-lang-js,rs__jplot.2a54bcc,17.8388,17.8388,1,583,583,104,js,1,0.777399,43,3.5120,0,
codex-lang-js,rust-embedded__svd2rust.1760b5e,59.4565,59.4565,1,920,920,547,js,0,1.420154,37,5.1063,0,
codex-lang-js,rust-ethereum__ethabi.b1710ad,72.7182,72.7182,1,997,997,725,js,1,1.383141,52,5.0270,0,
codex-lang-js,rust-lang__mdbook.37273ba,49.0126,49.0126,1,1114,1114,546,js,1,1.455466,49,6.0181,0,
codex-lang-js,rvben__rumdl.2d75c4d,12.8537,12.8537,1,3322,3322,427,js,1,1.203678,31,4.9150,0,
codex-lang-js,samtools__samtools.aa823b5,21.0526,21.0526,1,1425,1425,300,js,1,1.659617,35,5.7859,0,
codex-lang-js,sayanarijit__xplr.1751065,53.6993,53.6993,1,419,419,225,js,1,0.881007,44,3.8547,0,
codex-lang-js,sclevine__yj.8016400,54.6284,54.6284,1,767,767,419,js,0,0.820681,41,4.0886,0,
codex-lang-js,segmentio__chamber.5f93f5f,64.7597,64.7597,1,1748,1748,1132,js,1,1.055859,31,4.2455,0,
codex-lang-js,sharkdp__bat.f822bd0,22.2778,22.2778,1,799,799,178,js,1,1.068566,40,4.2683,0,
codex-lang-js,sharkdp__fd.40d8eb3,75.7085,75.7085,1,1235,1235,935,js,0,1.210218,29,5.1679,0,
codex-lang-js,sharkdp__hexyl.2e26437,60.3753,60.3753,1,906,906,547,js,0,1.453782,52,5.5534,0,
codex-lang-js,sharkdp__pastel.b60e899,58.6176,58.6176,1,1114,1114,653,js,0,1.125660,35,5.4816,0,
codex-lang-js,shashwatah__jot.a92aad8,84.5745,84.5745,1,752,752,636,js,0,1.304279,44,5.8856,0,
codex-lang-js,sheepla__pingu.926d475,82.7676,82.7676,1,383,383,317,js,0,0.786465,40,3.0025,0,
codex-lang-js,sibprogrammer__xq.b89f681,72.0960,72.0960,1,792,792,571,js,0,1.423935,38,5.4365,0,
codex-lang-js,sigoden__argc.04a08f1,15.2764,15.2764,1,995,995,152,js,1,1.485739,51,5.7290,0,
codex-lang-js,simeg__eureka.df3796c,78.1977,78.1977,1,344,344,269,js,0,0.000000,0,0.0000,0,
codex-lang-js,sirwart__ripsecrets.34c9e03,54.0098,54.0098,1,611,611,330,js,1,1.280051,62,5.5507,0,
codex-lang-js,sitkevij__hex.61ae69b,67.5577,67.5577,1,823,823,556,js,0,0.762453,38,3.6518,0,
codex-lang-js,skeema__skeema.6a76243,50.1756,50.1756,1,1708,1708,857,js,1,1.029501,34,5.7312,0,
codex-lang-js,sqlite__sqlite.839433d,0.7326,37.3585,1,13514,265,99,js,0,1.720260,55,10745.8417,0,
codex-lang-js,sstadick__hck.b66c751,91.9298,91.9298,1,855,855,786,js,0,1.230970,46,5.6107,0,
codex-lang-js,stacked-git__stgit.430027d,19.0060,19.7902,1,1489,1430,283,js,0,1.414041,34,5.1509,0,
codex-lang-js,stranger6667__jsonschema.d52e881,51.0399,81.3145,1,2933,1841,1497,js,0,0.000000,0,0.0000,0,
codex-lang-js,svenstaro__genact.16f96e3,28.4483,28.4483,1,232,232,66,js,1,1.057617,37,4.0725,0,
codex-lang-js,svenstaro__miniserve.8449e8b,73.0263,73.0263,1,304,304,222,js,0,1.551487,39,6.2552,0,
codex-lang-js,thezoraiz__ascii-image-converter.d05a757,41.0753,41.0753,1,465,465,191,js,0,1.581359,45,5.0178,0,
codex-lang-js,tomarrell__wrapcheck.c058da1,18.3333,18.3333,1,480,480,88,js,1,1.008532,48,3.7258,0,
codex-lang-js,tomnomnom__gron.88a6234,74.1071,74.1071,1,224,224,166,js,0,1.663217,61,6.2909,0,
codex-lang-js,trasta298__keifu.3331426,47.3282,47.3282,1,262,262,124,js,0,1.251993,46,4.3148,0,
codex-lang-js,tree-sitter__tree-sitter.5e23cca,31.6558,31.6558,1,1232,1232,390,js,1,1.302995,40,6.4557,0,
codex-lang-js,tstack__lnav.ee34494,10.8081,10.8081,1,990,990,107,js,0,0.977606,61,4.1539,0,
codex-lang-js,tukaani-project__xz.1007bf0,9.0071,18.9552,1,1410,670,127,js,0,1.810834,61,11591.0585,0,
codex-lang-js,typst__typst.88356d0,31.6125,31.6125,1,1724,1724,545,js,1,0.671140,61,3.4339,0,
codex-lang-js,unhappychoice__gittype.34b72d0,13.7652,13.7652,1,741,741,102,js,0,0.964061,41,4.0088,0,
codex-lang-js,universal-ctags__ctags.243595e,8.8574,8.8574,1,2258,2258,200,js,0,1.338538,42,8.4071,0,
codex-lang-js,wfxr__code-minimap.0ddeea5,59.4249,59.4249,1,313,313,186,js,0,1.726506,50,6.0645,0,
codex-lang-js,wfxr__csview.8ac4de0,91.9403,91.9403,1,335,335,308,js,1,1.144841,42,4.5636,0,
codex-lang-js,wgunderwood__tex-fmt.3f1aef6,59.1209,59.1209,1,455,455,269,js,0,1.164362,39,4.0332,0,
codex-lang-js,wintermute-cell__ngrrram.8ea13c3,47.8548,47.8548,1,303,303,145,js,0,0.944013,45,3.6428,0,
codex-lang-js,xampprocky__tokei.505d648,56.6940,56.6940,1,732,732,415,js,0,1.516837,48,5.8313,0,
codex-lang-js,xorg62__tty-clock.f2f847c,71.8861,71.8861,1,281,281,202,js,0,0.000000,0,0.0000,0,
codex-lang-js,y2z__monolith.8702e66,36.0449,36.0449,1,713,713,257,js,0,1.203641,43,4.4289,0,
codex-lang-js,yaa110__nomino.f892499,73.1629,73.1629,1,313,313,229,js,0,1.292227,52,5.1156,0,
codex-lang-js,yassinebridi__serpl.c48a9d7,45.7399,45.7399,1,446,446,204,js,1,0.711236,32,2.6981,0,
codex-lang-js,yoav-lavi__melody.f4af9b4,63.9004,63.9004,1,1205,1205,770,js,0,1.824970,44,5.4219,0,
codex-lang-js,ys-l__flamelens.0b4dc33,43.7500,43.7500,1,224,224,98,js,1,0.777229,41,3.0527,0,
codex-lang-js,zevv__duc.a58fa4e,73.4554,73.4554,1,874,874,642,js,0,1.246995,36,5.0844,0,
codex-lang-js,zk-org__zk.10d93d5,23.9170,23.9170,1,1108,1108,265,js,1,0.956473,24,3.9145,0,
codex-lang-ruby,abishekvashok__cmatrix.5c082c6,96.2525,96.2525,1,507,507,488,ruby,0,0.000000,0,0.0000,0,
codex-lang-ruby,agourlay__zip-password-finder.704700d,0.0000,0.0000,0,680,0,0,?,0,0.000000,0,0.0000,0,
codex-lang-ruby,ajeetdsouza__zoxide.67ca1bc,60.8286,60.8286,1,531,531,323,ruby,1,2.068572,56,6.0677,0,
codex-lang-ruby,alexpovel__srgn.89f943b,43.5205,83.5233,1,1852,965,806,ruby,0,1.546300,44,6.2294,0,
codex-lang-ruby,altdesktop__i3-style.f93821b,76.2523,76.2523,1,539,539,411,ruby,1,1.484651,48,5.7206,0,
codex-lang-ruby,ammarabouzor__tui-journal.2b4540d,58.1312,58.1312,1,1402,1402,815,ruby,0,1.502326,58,5.6648,0,
codex-lang-ruby,anordal__shellharden.6a6ffd4,72.9680,72.9680,1,1095,1095,799,ruby,0,0.974543,34,4.0774,0,
codex-lang-ruby,antonmedv__fx.86d0d34,58.4758,58.4758,1,2047,2047,1197,ruby,0,1.630300,65,6.4213,0,
codex-lang-ruby,antonmedv__walk.bf802ef,46.1702,46.1702,1,470,470,217,ruby,0,1.556787,48,5.1489,0,
codex-lang-ruby,ariga__atlas.6d81150,45.1442,45.1442,1,1318,1318,595,ruby,1,1.159567,48,4.8686,0,
codex-lang-ruby,arq5x__bedtools2.dd57059,23.8367,23.8367,1,1053,1053,251,ruby,0,1.796221,38,5.5917,0,
codex-lang-ruby,arthursonzogni__json-tui.17a22b6,81.8543,81.8543,1,755,755,618,ruby,0,1.145209,50,5.2155,0,
codex-lang-ruby,ast-grep__ast-grep.dde0fe0,10.5442,10.5442,1,882,882,93,ruby,0,1.506629,56,5.1587,0,
codex-lang-ruby,astaxie__bat.17d1080,70.5775,70.5775,1,1091,1091,770,ruby,0,1.413280,37,5.8408,0,
codex-lang-ruby,astro__deadnix.d590041,76.4120,76.4120,1,602,602,460,ruby,0,1.170472,40,4.8493,0,
codex-lang-ruby,axodotdev__oranda.27d60c7,38.3312,39.5693,1,767,743,294,ruby,1,1.293219,51,6.5481,0,
codex-lang-ruby,bellard__quickjs.d7ae12a,4.0541,4.0541,1,3034,3034,123,ruby,0,1.330749,50,4.9231,0,
codex-lang-ruby,bensadeh__tailspin.6278437,74.3089,74.3089,1,615,615,457,ruby,0,1.053473,37,3.4636,0,
codex-lang-ruby,blacknon__hwatch.edfcb62,70.9646,70.9646,1,1016,1016,721,ruby,0,0.919371,62,4.1564,0,
codex-lang-ruby,blake3-team__blake3.15e83a5,85.6260,85.6260,1,647,647,554,ruby,0,1.246632,40,5.5346,0,
codex-lang-ruby,bootandy__dust.62bf1e1,54.9658,54.9658,1,584,584,321,ruby,0,1.489301,63,5.5878,0,
codex-lang-ruby,boyter__scc.515f91c,35.9914,35.9914,1,464,464,167,ruby,0,1.917442,65,7.2626,0,
codex-lang-ruby,brocode__fblog.3b54330,65.3374,65.3374,1,978,978,639,ruby,0,1.733884,55,5.7069,0,
codex-lang-ruby,burntsushi__ripgrep.3b7fd44,58.5757,58.5757,1,1994,1994,1168,ruby,0,1.468028,34,5.2380,0,
codex-lang-ruby,burntsushi__xsv.f430466,75.5499,75.5499,1,1182,1182,893,ruby,0,1.048461,29,4.4794,0,
codex-lang-ruby,byron__dua-cli.8570c15,72.0733,72.0733,1,709,709,511,ruby,0,1.066556,34,4.5937,0,
codex-lang-ruby,canop__broot.d6c798e,56.0297,56.0297,1,539,539,302,ruby,0,1.246125,54,4.0376,0,
codex-lang-ruby,canop__rhit.ae90bcb,54.4676,54.4676,1,817,817,445,ruby,0,1.640385,41,5.6491,0,
codex-lang-ruby,cheat__cheat.b8098dc,47.8114,47.8114,1,297,297,142,ruby,0,1.233952,36,5.0217,0,
codex-lang-ruby,chirlu__sox.42b3557,25.6240,25.6240,1,1202,1202,308,ruby,0,1.151245,28,5.0502,0,
codex-lang-ruby,chmln__handlr.90e78ba,73.8227,73.8227,1,722,722,533,ruby,0,1.338735,53,5.1492,0,
codex-lang-ruby,chmln__sd.87d1ba5,83.3333,83.3333,1,810,810,675,ruby,0,0.996368,37,3.4850,0,
codex-lang-ruby,clog-tool__clog-cli.7066cba,70.9565,70.9565,1,575,575,408,ruby,0,1.653083,54,5.9877,0,
codex-lang-ruby,cmatsuoka__figlet.202a0a8,55.2752,55.2752,1,872,872,482,ruby,0,3.146207,76,9.9351,0,
codex-lang-ruby,codesnap-rs__codesnap.f81e4f3,53.5902,53.5902,1,571,571,306,ruby,0,0.000000,0,0.0000,0,
codex-lang-ruby,cordx56__rustowl.655bc5c,48.5569,48.5569,1,589,589,286,ruby,0,1.042773,47,3.9589,0,
codex-lang-ruby,crowdagger__crowbook.ea214d7,47.9554,47.9554,1,807,807,387,ruby,0,1.106030,49,5.4772,0,
codex-lang-ruby,cslarsen__jp2a.61d205f,44.2155,47.4490,1,631,588,279,ruby,1,1.665927,52,5.8928,0,
codex-lang-ruby,cweill__gotests.2a672c5,37.1476,37.1476,1,603,603,224,ruby,0,1.465935,43,5.7789,0,
codex-lang-ruby,dalance__amber.69a0f52,22.3009,77.3006,1,565,163,126,ruby,0,0.918906,45,4.1111,0,
codex-lang-ruby,dandavison__delta.acd758f,22.8421,22.8421,1,950,950,217,ruby,0,0.939519,32,3.5238,0,
codex-lang-ruby,danmar__cppcheck.0a5b103,18.0621,18.0621,1,2126,2126,384,ruby,0,1.810896,38,5.1165,0,
codex-lang-ruby,direnv__direnv.02040c7,50.0589,50.0589,1,849,849,425,ruby,1,1.486543,45,5.0457,0,
codex-lang-ruby,doxygen__doxygen.966d98e,30.1310,30.1310,1,229,229,69,ruby,0,1.252302,51,5.3392,0,
codex-lang-ruby,drew-alleman__datasurgeon.d257cee,58.1673,58.1673,1,502,502,292,ruby,0,1.044671,39,4.6513,0,
codex-lang-ruby,ducaale__xh.4a6e44f,38.3433,38.3433,1,1171,1171,449,ruby,0,1.307101,42,5.1637,0,
codex-lang-ruby,duckdb__duckdb.bdb65ec,8.3363,8.3363,1,5650,5650,471,ruby,0,1.494289,48,6.3041,0,
codex-lang-ruby,dundee__gdu.ede21d2,65.3747,65.3747,1,1161,1161,759,ruby,0,2.096559,52,7.8726,0,
codex-lang-ruby,ecumene__rust-sloth.051c559,52.3684,52.3684,1,380,380,199,ruby,0,1.140527,33,3.2917,0,
codex-lang-ruby,ekzhang__bore.8e059cd,44.4162,60.1375,1,394,291,175,ruby,0,1.715962,59,6.8908,0,
codex-lang-ruby,elkowar__pipr.fae0b17,44.1065,60.5744,1,526,383,232,ruby,0,0.798801,45,3.1027,0,
codex-lang-ruby,epistates__treemd.825c6dd,35.3728,35.3728,1,1569,1569,555,ruby,0,1.009048,41,4.1307,0,
codex-lang-ruby,eradman__entr.8e2e8b4,77.4744,77.4744,1,586,586,454,ruby,0,0.714844,39,3.0528,0,
codex-lang-ruby,esubaalew__run.0fb9dec,18.3993,18.3993,1,1212,1212,223,ruby,0,1.079802,63,3.9948,0,
codex-lang-ruby,eudoxia0__hashcards.48aa136,72.3258,72.3258,1,1019,1019,737,ruby,0,1.284085,49,5.0860,0,
codex-lang-ruby,facebook__zstd.1168da0,38.1747,60.0309,1,2038,1296,778,ruby,0,1.281291,56,14945.4257,0,
codex-lang-ruby,facebookresearch__fasttext.1142dc4,43.2692,43.2692,1,312,312,135,ruby,0,0.959051,38,4.0590,0,
codex-lang-ruby,ffmpeg__ffmpeg.360a402,6.9180,6.9180,1,3050,3050,211,ruby,0,1.117487,58,14949.1381,0,
codex-lang-ruby,filosottile__age.706dfc1,34.1716,34.1716,1,676,676,231,ruby,0,1.770569,43,6.3629,0,
codex-lang-ruby,foriequal0__git-trim.07c2f50,52.2593,52.2593,1,509,509,266,ruby,1,1.552759,40,5.4642,0,
codex-lang-ruby,gabotechs__dep-tree.60a95a2,56.5318,56.5318,1,865,865,489,ruby,0,1.349028,39,5.1448,0,
codex-lang-ruby,git-bahn__git-graph.87b4473,72.3592,72.3592,1,568,568,411,ruby,0,1.207816,36,5.1558,0,
codex-lang-ruby,go-critic__go-critic.9aea378,27.9919,27.9919,1,493,493,138,ruby,0,1.053166,33,4.5204,0,
codex-lang-ruby,google__brotli.b3dc9cc,0.6803,60.0000,1,441,5,3,ruby,0,1.488211,59,14552.8763,0,
codex-lang-ruby,gromacs__gromacs.665ea4c,1.6064,1.6064,1,1245,1245,20,ruby,0,1.461176,53,5.8454,0,
codex-lang-ruby,guumaster__hostctl.d6d9699,54.7418,54.7418,1,1065,1065,583,ruby,0,1.738928,88,4.8619,0,
codex-lang-ruby,hairyhenderson__gomplate.05eb3aa,45.3862,45.3862,1,2926,2926,1328,ruby,0,1.972679,51,7.0828,0,
codex-lang-ruby,halitechallenge__halite.822cfb6,50.1818,50.1818,1,275,275,138,ruby,0,1.553700,41,4.8794,0,
codex-lang-ruby,hatoo__oha.8dc6349,67.4082,67.4082,1,899,899,606,ruby,1,1.813620,41,9.8220,0,
