arm,task,pct,pct_ran,compile_ok,n_total_tests,n_ran_tests,n_passed_tests,language,wraps_tool,cost_usd,turns,duration_min,n_skills_invoked,skills_invoked
codex-lang-python,cslarsen__jp2a.61d205f,39.6197,42.5170,1,631,588,250,python,1,1.479128,43,5.2246,0,
codex-lang-python,cweill__gotests.2a672c5,37.9768,37.9768,1,603,603,229,python,0,1.521803,40,5.6720,0,
codex-lang-python,dalance__amber.69a0f52,21.7699,75.4601,1,565,163,123,python,0,1.016526,41,3.9388,0,
codex-lang-python,dandavison__delta.acd758f,23.3684,23.3684,1,950,950,222,python,1,0.790443,33,3.5612,0,
codex-lang-python,danmar__cppcheck.0a5b103,10.7714,10.7714,1,2126,2126,229,python,0,1.065830,31,5.2479,0,
codex-lang-python,direnv__direnv.02040c7,41.5783,41.5783,1,849,849,353,python,1,1.245606,39,4.6402,0,
codex-lang-python,doxygen__doxygen.966d98e,24.8908,24.8908,1,229,229,57,python,0,0.758068,35,3.5779,0,
codex-lang-python,drew-alleman__datasurgeon.d257cee,66.7331,66.7331,1,502,502,335,python,0,0.819222,39,3.6434,0,
codex-lang-python,ducaale__xh.4a6e44f,37.1477,37.1477,1,1171,1171,435,python,0,0.892782,34,3.9954,0,
codex-lang-python,duckdb__duckdb.bdb65ec,12.6903,12.6903,1,5650,5650,717,python,0,1.121274,37,5.2424,0,
codex-lang-python,dundee__gdu.ede21d2,64.7717,64.7717,1,1161,1161,752,python,0,1.497482,62,6.6183,0,
codex-lang-python,ecumene__rust-sloth.051c559,45.2632,45.2632,1,380,380,172,python,0,0.895239,34,3.1023,0,
codex-lang-python,ekzhang__bore.8e059cd,34.2640,46.3918,1,394,291,135,python,0,0.692579,30,10.2036,0,
codex-lang-python,elkowar__pipr.fae0b17,30.4762,80.0000,1,525,200,160,python,0,0.928966,39,3.5230,0,
codex-lang-python,epistates__treemd.825c6dd,43.0210,43.0210,1,1569,1569,675,python,0,1.019347,32,5.0026,0,
codex-lang-python,eradman__entr.8e2e8b4,42.1502,86.6667,1,586,285,247,python,0,0.870125,41,3.1757,0,
codex-lang-python,esubaalew__run.0fb9dec,20.7921,20.7921,1,1212,1212,252,python,0,1.156281,47,4.6610,0,
codex-lang-python,eudoxia0__hashcards.48aa136,67.3209,67.3209,1,1019,1019,686,python,0,1.037707,36,4.2368,0,
codex-lang-python,facebook__zstd.1168da0,61.7272,61.7272,1,2038,2038,1258,python,0,1.133122,49,16296.3209,0,
codex-lang-python,facebookresearch__fasttext.1142dc4,53.2051,53.2051,1,312,312,166,python,0,0.811302,28,3.8490,0,
codex-lang-python,ffmpeg__ffmpeg.360a402,5.9016,5.9016,1,3050,3050,180,python,0,1.059057,35,14978.7499,0,
codex-lang-python,filosottile__age.706dfc1,37.7219,37.7219,1,676,676,255,python,0,1.331674,36,5.2363,0,
codex-lang-python,foriequal0__git-trim.07c2f50,44.4008,44.4008,1,509,509,226,python,0,1.382354,44,5.1647,0,
codex-lang-python,gabotechs__dep-tree.60a95a2,60.0000,60.0000,1,865,865,519,python,0,1.278032,47,5.0411,0,
codex-lang-python,git-bahn__git-graph.87b4473,78.5211,78.5211,1,568,568,446,python,0,1.302556,43,4.7318,0,
codex-lang-python,go-critic__go-critic.9aea378,30.0203,30.0203,1,493,493,148,python,0,0.615487,23,3.1484,0,
codex-lang-python,google__brotli.b3dc9cc,0.9070,80.0000,1,441,5,4,python,0,1.120049,42,16044.0411,0,
codex-lang-python,gromacs__gromacs.665ea4c,3.6948,3.6948,1,1245,1245,46,python,0,1.255041,54,5.2899,0,
codex-lang-python,guumaster__hostctl.d6d9699,48.8107,53.7173,1,1051,955,513,python,0,1.870620,59,4.7655,0,
codex-lang-python,hairyhenderson__gomplate.05eb3aa,55.8783,55.8783,1,2926,2926,1635,python,0,2.572376,57,8.0187,0,
codex-lang-python,halitechallenge__halite.822cfb6,65.8182,65.8182,1,275,275,181,python,0,0.705021,24,3.0239,0,
codex-lang-python,hatoo__oha.8dc6349,65.4060,65.4060,1,899,899,588,python,1,1.459011,30,5.5546,0,
codex-lang-python,hooklift__gowsdl.2a06cec,71.3555,71.3555,1,391,391,279,python,0,1.316393,46,5.2321,0,
codex-lang-python,hpjansson__chafa.dd4d4c1,11.1341,11.1341,1,1931,1931,215,python,0,1.481426,49,5.9964,0,
codex-lang-python,htop-dev__htop.523600b,78.2107,78.2107,1,693,693,542,python,0,1.297490,42,4.6698,0,
codex-lang-python,hush-shell__hush.560c33a,12.9059,12.9059,1,1201,1201,155,python,0,2.226653,60,6.7700,0,
codex-lang-python,incu6us__goimports-reviser.81bd549,40.5458,40.5458,1,513,513,208,python,0,1.400129,38,5.2358,0,
codex-lang-python,ip7z__7zip.839151e,32.5983,32.5983,1,1043,1043,340,python,0,0.887364,34,4.1935,0,
codex-lang-python,ismaelgv__rnr.fc0733b,66.6179,67.2083,1,683,677,455,python,0,0.956371,38,4.1574,0,
codex-lang-python,isona__dirble.e2dea9f,56.6852,56.6852,1,718,718,407,python,0,1.212299,38,5.4801,0,
codex-lang-python,ivanceras__svgbob.6d00ad9,34.5339,34.5339,1,472,472,163,python,0,1.477555,46,6.2784,0,
codex-lang-python,jarun__nnn.cb2c535,65.6184,69.4013,1,477,451,313,python,0,0.907016,53,3.7872,0,
codex-lang-python,jesseduffield__lazygit.1d0db51,38.1287,38.1287,1,855,855,326,python,1,1.277284,39,3.6041,0,
codex-lang-python,jgm__pandoc.5caad90,10.6542,10.6542,1,5228,5228,557,python,0,1.197897,45,5.6004,0,
codex-lang-python,jhspetersson__fselect.c3559ca,13.4831,13.4831,1,3115,3115,420,python,0,1.670020,55,9.4187,0,
codex-lang-python,johanneskaufmann__html-to-markdown.3006818,75.7062,75.7062,1,885,885,670,python,0,1.232716,43,4.6507,0,
codex-lang-python,johnkerl__miller.8d85b46,19.1228,19.1228,1,14637,14637,2799,python,0,1.361835,48,4.9860,0,
codex-lang-python,jonas__tig.8334123,83.8588,83.8588,1,1586,1586,1330,python,0,0.913672,35,3.1057,0,
codex-lang-python,jqlang__jq.b33a763,52.5198,52.5198,1,6072,6072,3189,python,0,2.445763,84,13504.7533,0,
codex-lang-python,jrnxf__thokr.09375ef,65.6180,65.6180,1,445,445,292,python,0,0.749450,34,3.5741,0,
codex-lang-python,junegunn__fzf.b56d614,76.6416,76.6416,1,1858,1858,1424,python,0,1.691061,43,6.2152,0,
codex-lang-python,kaushiksrini__parqeye.8072121,33.1942,33.1942,1,479,479,159,python,0,1.763600,51,5.3657,0,
codex-lang-python,kisielk__errcheck.dacab89,34.3109,34.3109,1,341,341,117,python,0,1.438319,38,4.8759,0,
codex-lang-python,konradsz__igrep.aa75630,74.0260,74.0260,1,385,385,285,python,0,0.891335,46,4.3203,0,
codex-lang-python,ksxgithub__parallel-disk-usage.96978ed,65.5367,65.5367,1,531,531,348,python,0,1.186362,41,4.5770,0,
codex-lang-python,kyoh86__richgo.313114f,65.5678,65.5678,1,546,546,358,python,0,1.113989,43,4.9184,0,
codex-lang-python,kyoheiu__felix.95df390,49.6016,85.2740,1,502,292,249,python,0,0.780185,38,3.0046,0,
codex-lang-python,lfos__calcurse.49180d5,52.1021,52.1021,1,666,666,347,python,0,1.911413,52,6.6544,0,
codex-lang-python,lh3__seqtk.94e7070,47.7855,47.7855,1,429,429,205,python,0,1.082484,34,4.5900,0,
codex-lang-python,lua__lua.c6b4848,38.2661,38.2661,1,1338,1338,512,python,0,1.949504,46,6.8539,0,
codex-lang-python,luajit__luajit.a553b3d,30.7718,30.7718,1,2967,2967,913,python,0,0.888782,35,4.2878,0,
codex-lang-python,lymphatus__caesium-clt.a529b2e,84.6957,84.6957,1,575,575,487,python,0,0.894845,40,4.2771,0,
codex-lang-python,lz4__lz4.1519f46,73.7968,73.7968,1,1496,1496,1104,python,0,0.865341,42,4.4298,0,
codex-lang-python,madler__pigz.fe4894f,84.8375,84.8375,1,831,831,705,python,0,0.888242,42,4.1934,0,
codex-lang-python,mfridman__tparse.2416b4b,62.1176,62.1176,1,425,425,264,python,0,1.009825,31,3.9487,0,
codex-lang-python,mgdm__htmlq.6e31bc8,90.0344,90.0344,1,1455,1455,1310,python,0,1.173151,35,4.5145,0,
codex-lang-python,mgechev__revive.201451e,21.1829,21.1829,1,727,727,154,python,0,1.207486,49,5.1665,0,
codex-lang-python,mibk__dupl.1bf052b,77.2118,77.2118,1,373,373,288,python,0,1.402749,47,5.2164,0,
codex-lang-python,mikefarah__yq.602586d,18.2000,18.2000,1,2000,2000,364,python,0,1.232942,35,4.8279,0,
codex-lang-python,miserlou__loop.209927c,70.0000,70.0000,1,710,710,497,python,1,1.202773,79,4.6622,0,
codex-lang-python,mkj__dropbear.75f699b,45.1327,45.1327,1,678,678,306,python,0,0.945597,31,3.0907,0,
codex-lang-python,mookid__diffr.2152742,68.1518,68.1518,1,606,606,413,python,0,1.131509,45,4.1126,0,
codex-lang-python,nachoparker__dutree.44e877d,65.8346,65.8346,1,641,641,422,python,0,1.630237,37,5.7064,0,
codex-lang-python,naggie__dstask.ff57396,55.0078,55.0078,1,1278,1278,703,python,0,1.294652,35,4.8042,0,
codex-lang-python,nikoladucak__caps-log.2cf2d1e,42.1053,42.1053,1,551,551,232,python,0,0.926896,47,3.0031,0,
codex-lang-python,nikolassv__bartib.6b9b5ce,68.6981,68.6981,1,722,722,496,python,1,1.789302,56,6.1284,0,
codex-lang-python,ninja-build__ninja.cc60300,51.6690,51.6690,1,1438,1438,743,python,0,1.524649,41,6.3864,0,
codex-lang-python,noborus__ov.b96c2ba,70.1187,70.1187,1,1854,1854,1300,python,0,1.325289,55,4.2434,0,
codex-lang-python,noborus__trdsql.d8c5ff6,56.4024,56.4024,1,1312,1312,740,python,0,0.855341,31,3.7096,0,
codex-lang-python,nukesor__pueue.8b9d6fe,13.6364,13.6364,1,638,638,87,python,1,1.072944,29,5.1753,0,
codex-lang-python,nuta__nsh.bdd0702,87.0097,87.0097,1,1963,1963,1708,python,0,1.285437,48,4.8747,0,
codex-lang-python,o2sh__onefetch.e5958ce,65.0086,65.0086,1,1166,1166,758,python,0,1.170037,33,5.6015,0,
codex-lang-python,ogham__dog.721440b,71.6154,71.6154,1,1300,1300,931,python,0,1.149227,40,4.8987,0,
codex-lang-python,oppiliappan__eva.41ae245,72.0701,72.0701,1,913,913,658,python,0,0.937151,34,3.7808,0,
codex-lang-python,oppiliappan__statix.e9df54c,53.9877,53.9877,1,815,815,440,python,0,1.196609,44,4.8868,0,
codex-lang-python,orf__gping.26eb5b9,67.2566,67.2566,1,339,339,228,python,0,0.793898,39,3.0767,0,
codex-lang-python,osgeo__gdal.0847f12,15.0685,15.0685,1,657,657,99,python,0,1.011695,33,4.9852,0,
codex-lang-python,osgeo__proj.75d455c,26.6779,26.6779,1,5319,5319,1419,python,0,1.397501,54,6.0870,0,
codex-lang-python,paradigmxyz__solar.5190d0e,39.5854,39.5854,1,1978,1978,783,python,0,0.855061,37,3.8651,0,
codex-lang-python,parcel-bundler__lightningcss.aa2ed1e,51.5205,51.5205,1,2828,2828,1457,python,0,1.272884,37,4.9664,0,
codex-lang-python,peco__peco.4e58dad,65.6863,65.6863,1,1224,1224,804,python,0,0.965862,31,3.3662,0,
codex-lang-python,pemistahl__grex.fa3e8ed,75.0762,75.0762,1,1312,1312,985,python,0,1.065647,36,4.6334,0,
codex-lang-python,php__php-src.c891263,2.8205,2.8205,1,14288,14288,403,python,0,1.445552,49,5.7793,0,
codex-lang-python,pier-cli__pier.5e1bde9,68.2081,68.2081,1,692,692,472,python,0,1.028406,47,4.9006,0,
codex-lang-python,pls-rs__pls.4e1ae50,40.9639,40.9639,1,332,332,136,python,0,1.174559,39,4.9399,0,
codex-lang-python,psampaz__go-mod-outdated.bb79367,70.8772,70.8772,1,285,285,202,python,0,0.765356,33,3.6914,0,
codex-lang-python,quinn-rs__quinn.bb359cc,64.5594,64.5594,1,522,522,337,python,0,0.000000,0,0.0000,0,
codex-lang-python,raviqqe__muffet.a882908,81.5700,81.5700,1,293,293,239,python,0,1.064881,37,4.8174,0,
codex-lang-python,rbakbashev__elfcat.52f8cc7,65.7801,65.7801,1,564,564,371,python,0,0.831215,29,3.5282,0,
codex-lang-python,rcoh__angle-grinder.9c2fc88,30.3540,30.3540,1,1130,1130,343,python,0,1.453957,53,5.4581,0,
codex-lang-python,rhysd__kiro-editor.4157485,77.3109,77.3109,1,595,595,460,python,0,0.992562,33,4.1797,0,
codex-lang-python,riquito__tuc.16fb471,77.9264,77.9264,1,1196,1196,932,python,0,1.299676,39,4.5745,0,
codex-lang-python,robertdavidgraham__masscan.b99d433,48.3719,48.3719,1,2549,2549,1233,python,0,1.050642,35,5.1596,0,
codex-lang-python,rochacbruno__marmite.7d4bc2d,39.5210,39.5210,1,668,668,264,python,1,0.826318,29,4.4602,0,
codex-lang-python,rs__curlie.5dfcbb1,80.5991,80.5991,1,701,701,565,python,0,1.757236,56,6.8093,0,
codex-lang-python,rs__jplot.2a54bcc,68.6106,68.6106,1,583,583,400,python,0,1.189378,37,3.1605,0,
codex-lang-python,rust-embedded__svd2rust.1760b5e,54.2391,54.2391,1,920,920,499,python,0,0.988928,33,4.7354,0,
codex-lang-python,rust-ethereum__ethabi.b1710ad,64.9950,64.9950,1,997,997,648,python,0,1.075054,44,4.3641,0,
codex-lang-python,rust-lang__mdbook.37273ba,51.5260,51.5260,1,1114,1114,574,python,1,1.117359,39,5.0774,0,
codex-lang-python,rvben__rumdl.2d75c4d,29.6207,29.6207,1,3322,3322,984,python,1,1.096977,35,5.3443,0,
codex-lang-python,samtools__samtools.aa823b5,18.3158,18.3158,1,1425,1425,261,python,0,1.543407,45,6.5017,0,
codex-lang-python,sayanarijit__xplr.1751065,62.0525,62.0525,1,419,419,260,python,0,1.041986,50,4.2889,0,
codex-lang-python,sclevine__yj.8016400,64.6675,64.6675,1,767,767,496,python,0,1.410185,37,5.1902,0,
codex-lang-python,segmentio__chamber.5f93f5f,72.1396,72.1396,1,1748,1748,1261,python,0,1.327288,39,5.2845,0,
codex-lang-python,sharkdp__bat.f822bd0,46.6834,46.6834,1,799,799,373,python,0,1.056593,35,4.5823,0,
codex-lang-python,sharkdp__fd.40d8eb3,75.5466,75.5466,1,1235,1235,933,python,0,1.560271,50,5.8421,0,
codex-lang-python,sharkdp__hexyl.2e26437,61.3687,61.3687,1,906,906,556,python,0,0.925952,40,3.6698,0,
codex-lang-python,sharkdp__pastel.b60e899,71.2747,71.2747,1,1114,1114,794,python,0,0.983744,20,4.3406,0,
codex-lang-python,shashwatah__jot.a92aad8,79.6543,79.6543,1,752,752,599,python,0,1.162757,27,4.5456,0,
codex-lang-python,sheepla__pingu.926d475,87.2063,87.2063,1,383,383,334,python,0,0.850905,38,3.9148,0,
codex-lang-python,sibprogrammer__xq.b89f681,64.7727,64.7727,1,792,792,513,python,0,1.402718,37,4.6177,0,
codex-lang-python,sigoden__argc.04a08f1,13.9698,13.9698,1,995,995,139,python,1,2.602584,69,8.0581,0,
codex-lang-python,simeg__eureka.df3796c,67.4419,67.4419,1,344,344,232,python,0,1.484342,47,4.0171,0,
codex-lang-python,sirwart__ripsecrets.34c9e03,84.7791,84.7791,1,611,611,518,python,1,1.374815,48,5.2132,0,
codex-lang-python,sitkevij__hex.61ae69b,66.2211,66.2211,1,823,823,545,python,0,1.223041,38,3.9252,0,
codex-lang-python,skeema__skeema.6a76243,52.8103,52.8103,1,1708,1708,902,python,1,1.354269,42,5.0265,0,
codex-lang-python,sqlite__sqlite.839433d,0.7992,40.7547,1,13514,265,108,python,0,1.666127,46,11988.5306,0,
codex-lang-python,sstadick__hck.b66c751,89.2398,89.2398,1,855,855,763,python,0,0.694864,41,3.6518,0,
codex-lang-python,stacked-git__stgit.430027d,35.2586,36.7133,1,1489,1430,525,python,0,1.001552,27,4.7809,0,
codex-lang-python,stranger6667__jsonschema.d52e881,50.8694,80.9111,1,2933,1844,1492,python,0,1.498389,54,5.0669,0,
codex-lang-python,svenstaro__genact.16f96e3,18.1034,18.1034,1,232,232,42,python,0,0.000000,0,0.0000,0,
codex-lang-python,svenstaro__miniserve.8449e8b,75.0000,81.1388,1,304,281,228,python,0,0.987007,27,8.1995,0,
codex-lang-python,thezoraiz__ascii-image-converter.d05a757,44.7312,44.7312,1,465,465,208,python,0,1.164979,37,3.9754,0,
codex-lang-python,tomarrell__wrapcheck.c058da1,18.9583,18.9583,1,480,480,91,python,0,0.850314,26,3.1798,0,
codex-lang-python,tomnomnom__gron.88a6234,0.4464,0.4464,1,224,224,1,python,0,0.891412,48,3.8125,0,
codex-lang-python,trasta298__keifu.3331426,66.0305,66.0305,1,262,262,173,python,0,1.060480,40,3.5253,0,
codex-lang-python,tree-sitter__tree-sitter.5e23cca,31.4935,31.4935,1,1232,1232,388,python,1,1.942991,53,6.0222,0,
codex-lang-python,tstack__lnav.ee34494,6.2626,6.2626,1,990,990,62,python,0,0.952819,36,3.9101,0,
codex-lang-python,tukaani-project__xz.1007bf0,35.8865,75.5224,1,1410,670,506,python,0,1.225386,61,11693.6378,0,
codex-lang-python,typst__typst.88356d0,35.6148,35.6148,1,1724,1724,614,python,1,1.120765,43,4.4544,0,
codex-lang-python,unhappychoice__gittype.34b72d0,49.1228,49.1228,1,741,741,364,python,0,1.289713,46,4.5270,0,
codex-lang-python,universal-ctags__ctags.243595e,9.7874,9.7874,1,2258,2258,221,python,0,0.917848,31,7.8166,0,
codex-lang-python,wfxr__code-minimap.0ddeea5,52.3962,52.3962,1,313,313,164,python,0,2.598981,65,9.5794,0,
codex-lang-python,wfxr__csview.8ac4de0,95.5224,95.5224,1,335,335,320,python,0,1.361448,53,5.5698,0,
codex-lang-python,wgunderwood__tex-fmt.3f1aef6,63.5165,66.8981,1,455,432,289,python,0,2.356541,59,7.5049,0,
codex-lang-python,wintermute-cell__ngrrram.8ea13c3,72.6073,72.6073,1,303,303,220,python,0,1.301020,46,5.0713,0,
codex-lang-python,xampprocky__tokei.505d648,46.7213,46.7213,1,732,732,342,python,0,0.974426,34,4.8410,0,
codex-lang-python,xorg62__tty-clock.f2f847c,67.2598,67.2598,1,281,281,189,python,0,1.115141,34,2.9917,0,
codex-lang-python,y2z__monolith.8702e66,50.7714,50.7714,1,713,713,362,python,0,0.834612,23,3.7493,0,
codex-lang-python,yaa110__nomino.f892499,70.9265,70.9265,1,313,313,222,python,0,1.159175,45,4.2718,0,
codex-lang-python,yassinebridi__serpl.c48a9d7,58.0717,58.0717,1,446,446,259,python,0,0.585207,44,2.7956,0,
codex-lang-python,yoav-lavi__melody.f4af9b4,64.4813,64.4813,1,1205,1205,777,python,0,1.199156,36,5.7412,0,
codex-lang-python,ys-l__flamelens.0b4dc33,36.6071,36.6071,1,224,224,82,python,0,0.667048,42,2.8510,0,
codex-lang-python,zevv__duc.a58fa4e,71.3959,71.3959,1,874,874,624,python,0,1.535671,39,6.0162,0,
codex-lang-python,zk-org__zk.10d93d5,19.6751,19.6751,1,1108,1108,218,python,0,1.172910,42,4.4860,0,
codex-lang-ruby,abishekvashok__cmatrix.5c082c6,96.2525,96.2525,1,507,507,488,ruby,0,0.000000,0,0.0000,0,
codex-lang-ruby,agourlay__zip-password-finder.704700d,0.0000,0.0000,0,680,0,0,?,0,0.000000,0,0.0000,0,
codex-lang-ruby,ajeetdsouza__zoxide.67ca1bc,60.8286,60.8286,1,531,531,323,ruby,1,2.068572,56,6.0677,0,
codex-lang-ruby,alexpovel__srgn.89f943b,43.5205,83.5233,1,1852,965,806,ruby,0,1.546300,44,6.2294,0,
codex-lang-ruby,altdesktop__i3-style.f93821b,76.2523,76.2523,1,539,539,411,ruby,1,1.484651,48,5.7206,0,
codex-lang-ruby,ammarabouzor__tui-journal.2b4540d,58.1312,58.1312,1,1402,1402,815,ruby,0,1.502326,58,5.6648,0,
codex-lang-ruby,anordal__shellharden.6a6ffd4,72.9680,72.9680,1,1095,1095,799,ruby,0,0.974543,34,4.0774,0,
codex-lang-ruby,antonmedv__fx.86d0d34,58.4758,58.4758,1,2047,2047,1197,ruby,0,1.630300,65,6.4213,0,
codex-lang-ruby,antonmedv__walk.bf802ef,46.1702,46.1702,1,470,470,217,ruby,0,1.556787,48,5.1489,0,
codex-lang-ruby,ariga__atlas.6d81150,45.1442,45.1442,1,1318,1318,595,ruby,1,1.159567,48,4.8686,0,
codex-lang-ruby,arq5x__bedtools2.dd57059,23.8367,23.8367,1,1053,1053,251,ruby,0,1.796221,38,5.5917,0,
codex-lang-ruby,arthursonzogni__json-tui.17a22b6,81.8543,81.8543,1,755,755,618,ruby,0,1.145209,50,5.2155,0,
codex-lang-ruby,ast-grep__ast-grep.dde0fe0,10.5442,10.5442,1,882,882,93,ruby,0,1.506629,56,5.1587,0,
codex-lang-ruby,astaxie__bat.17d1080,70.5775,70.5775,1,1091,1091,770,ruby,0,1.413280,37,5.8408,0,
codex-lang-ruby,astro__deadnix.d590041,76.4120,76.4120,1,602,602,460,ruby,0,1.170472,40,4.8493,0,
codex-lang-ruby,axodotdev__oranda.27d60c7,38.3312,39.5693,1,767,743,294,ruby,1,1.293219,51,6.5481,0,
codex-lang-ruby,bellard__quickjs.d7ae12a,4.0541,4.0541,1,3034,3034,123,ruby,0,1.330749,50,4.9231,0,
codex-lang-ruby,bensadeh__tailspin.6278437,74.3089,74.3089,1,615,615,457,ruby,0,1.053473,37,3.4636,0,
codex-lang-ruby,blacknon__hwatch.edfcb62,70.9646,70.9646,1,1016,1016,721,ruby,0,0.919371,62,4.1564,0,
codex-lang-ruby,blake3-team__blake3.15e83a5,85.6260,85.6260,1,647,647,554,ruby,0,1.246632,40,5.5346,0,
codex-lang-ruby,bootandy__dust.62bf1e1,54.9658,54.9658,1,584,584,321,ruby,0,1.489301,63,5.5878,0,
codex-lang-ruby,boyter__scc.515f91c,35.9914,35.9914,1,464,464,167,ruby,0,1.917442,65,7.2626,0,
codex-lang-ruby,brocode__fblog.3b54330,65.3374,65.3374,1,978,978,639,ruby,0,1.733884,55,5.7069,0,
codex-lang-ruby,burntsushi__ripgrep.3b7fd44,58.5757,58.5757,1,1994,1994,1168,ruby,0,1.468028,34,5.2380,0,
codex-lang-ruby,burntsushi__xsv.f430466,75.5499,75.5499,1,1182,1182,893,ruby,0,1.048461,29,4.4794,0,
codex-lang-ruby,byron__dua-cli.8570c15,72.0733,72.0733,1,709,709,511,ruby,0,1.066556,34,4.5937,0,
codex-lang-ruby,canop__broot.d6c798e,56.0297,56.0297,1,539,539,302,ruby,0,1.246125,54,4.0376,0,
codex-lang-ruby,canop__rhit.ae90bcb,54.4676,54.4676,1,817,817,445,ruby,0,1.640385,41,5.6491,0,
codex-lang-ruby,cheat__cheat.b8098dc,47.8114,47.8114,1,297,297,142,ruby,0,1.233952,36,5.0217,0,
codex-lang-ruby,chirlu__sox.42b3557,25.6240,25.6240,1,1202,1202,308,ruby,0,1.151245,28,5.0502,0,
codex-lang-ruby,chmln__handlr.90e78ba,73.8227,73.8227,1,722,722,533,ruby,0,1.338735,53,5.1492,0,
codex-lang-ruby,chmln__sd.87d1ba5,83.3333,83.3333,1,810,810,675,ruby,0,0.996368,37,3.4850,0,
codex-lang-ruby,clog-tool__clog-cli.7066cba,70.9565,70.9565,1,575,575,408,ruby,0,1.653083,54,5.9877,0,
codex-lang-ruby,cmatsuoka__figlet.202a0a8,55.2752,55.2752,1,872,872,482,ruby,0,3.146207,76,9.9351,0,
codex-lang-ruby,codesnap-rs__codesnap.f81e4f3,53.5902,53.5902,1,571,571,306,ruby,0,0.000000,0,0.0000,0,
codex-lang-ruby,cordx56__rustowl.655bc5c,48.5569,48.5569,1,589,589,286,ruby,0,1.042773,47,3.9589,0,
codex-lang-ruby,crowdagger__crowbook.ea214d7,47.9554,47.9554,1,807,807,387,ruby,0,1.106030,49,5.4772,0,
codex-lang-ruby,cslarsen__jp2a.61d205f,44.2155,47.4490,1,631,588,279,ruby,1,1.665927,52,5.8928,0,
codex-lang-ruby,cweill__gotests.2a672c5,37.1476,37.1476,1,603,603,224,ruby,0,1.465935,43,5.7789,0,
codex-lang-ruby,dalance__amber.69a0f52,22.3009,77.3006,1,565,163,126,ruby,0,0.918906,45,4.1111,0,
codex-lang-ruby,dandavison__delta.acd758f,22.8421,22.8421,1,950,950,217,ruby,0,0.939519,32,3.5238,0,
codex-lang-ruby,danmar__cppcheck.0a5b103,18.0621,18.0621,1,2126,2126,384,ruby,0,1.810896,38,5.1165,0,
codex-lang-ruby,direnv__direnv.02040c7,50.0589,50.0589,1,849,849,425,ruby,1,1.486543,45,5.0457,0,
codex-lang-ruby,doxygen__doxygen.966d98e,30.1310,30.1310,1,229,229,69,ruby,0,1.252302,51,5.3392,0,
codex-lang-ruby,drew-alleman__datasurgeon.d257cee,58.1673,58.1673,1,502,502,292,ruby,0,1.044671,39,4.6513,0,
codex-lang-ruby,ducaale__xh.4a6e44f,38.3433,38.3433,1,1171,1171,449,ruby,0,1.307101,42,5.1637,0,
codex-lang-ruby,duckdb__duckdb.bdb65ec,8.3363,8.3363,1,5650,5650,471,ruby,0,1.494289,48,6.3041,0,
codex-lang-ruby,dundee__gdu.ede21d2,65.3747,65.3747,1,1161,1161,759,ruby,0,2.096559,52,7.8726,0,
codex-lang-ruby,ecumene__rust-sloth.051c559,52.3684,52.3684,1,380,380,199,ruby,0,1.140527,33,3.2917,0,
codex-lang-ruby,ekzhang__bore.8e059cd,44.4162,60.1375,1,394,291,175,ruby,0,1.715962,59,6.8908,0,
codex-lang-ruby,elkowar__pipr.fae0b17,44.1065,60.5744,1,526,383,232,ruby,0,0.798801,45,3.1027,0,
codex-lang-ruby,epistates__treemd.825c6dd,35.3728,35.3728,1,1569,1569,555,ruby,0,1.009048,41,4.1307,0,
codex-lang-ruby,eradman__entr.8e2e8b4,77.4744,77.4744,1,586,586,454,ruby,0,0.714844,39,3.0528,0,
codex-lang-ruby,esubaalew__run.0fb9dec,18.3993,18.3993,1,1212,1212,223,ruby,0,1.079802,63,3.9948,0,
codex-lang-ruby,eudoxia0__hashcards.48aa136,72.3258,72.3258,1,1019,1019,737,ruby,0,1.284085,49,5.0860,0,
codex-lang-ruby,facebook__zstd.1168da0,38.1747,60.0309,1,2038,1296,778,ruby,0,1.281291,56,14945.4257,0,
codex-lang-ruby,facebookresearch__fasttext.1142dc4,43.2692,43.2692,1,312,312,135,ruby,0,0.959051,38,4.0590,0,
codex-lang-ruby,ffmpeg__ffmpeg.360a402,6.9180,6.9180,1,3050,3050,211,ruby,0,1.117487,58,14949.1381,0,
codex-lang-ruby,filosottile__age.706dfc1,34.1716,34.1716,1,676,676,231,ruby,0,1.770569,43,6.3629,0,
codex-lang-ruby,foriequal0__git-trim.07c2f50,52.2593,52.2593,1,509,509,266,ruby,1,1.552759,40,5.4642,0,
codex-lang-ruby,gabotechs__dep-tree.60a95a2,56.5318,56.5318,1,865,865,489,ruby,0,1.349028,39,5.1448,0,
codex-lang-ruby,git-bahn__git-graph.87b4473,72.3592,72.3592,1,568,568,411,ruby,0,1.207816,36,5.1558,0,
